Location,Airport,1,2,3,4,5,6,7,8,9,10,11,12
Canada,YGK,5.33638,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YHD,5.16323,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YHM,4.40672,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YHU,4.851245,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YHZ,4.191056,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YJT,5.64022,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YKA,4.2132466666667,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YKF,5.334565,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YKZ,4.618465,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YLK,4.82861,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YLW,5.80256,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YMM,4.3809,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YMX,4.1224666666667,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YOO,5.06658,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YOW,4.135982,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YPQ,5.86479,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQA,5.4654,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQB,5.41489,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQG,5.36888,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQI,5.14834,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQK,5.77297,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQL,4.59467,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQM,4.4442333333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQQ,5.92698,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQR,4.05434,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQT,4.6345225,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQX,4.079585,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YQY,4.52244,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YRL,5.464,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YSB,4.63237,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YSJ,7.94973,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YSU,5.66838,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YTD,4.089,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YTH,4.55458,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YTS,4.81614,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YTZ,7.141045,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YUL,4.4157866666667,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YVC,4.35884,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YVO,4.132025,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YVQ,5.35976,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YVR,3.808102,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YWG,3.845465,4.0644,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YWK,5.71253,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXC,5.20762,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXE,3.99016,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXJ,3.85012,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXL,5.00208,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXS,3.96076,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXT,3.9619,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXU,4.52216,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXX,5.94266,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YXY,4.23911,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYB,4.74622,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYC,3.98939,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYD,5.90198,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYG,4.17455,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYJ,4.1320425,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYQ,5.94062,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYR,4.4825733333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
Canada,YYT,4.58429,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
